,Monday_1,Monday_2,Monday_3,Monday_4,Monday_5,Monday_6,Monday_7,Monday_8,Monday_9,Monday_10,Monday_11,Monday_12,Monday_13,Monday_14,Monday_15,Monday_16,Monday_17,Monday_18,Monday_19,Monday_20,Monday_21,Monday_22,Monday_23,Monday_24,Tuesday_1,Tuesday_2,Tuesday_3,Tuesday_4,Tuesday_5,Tuesday_6,Tuesday_7,Tuesday_8,Tuesday_9,Tuesday_10,Tuesday_11,Tuesday_12,Tuesday_13,Tuesday_14,Tuesday_15,Tuesday_16,Tuesday_17,Tuesday_18,Tuesday_19,Tuesday_20,Tuesday_21,Tuesday_22,Tuesday_23,Tuesday_24,Wednesday_1,Wednesday_2,Wednesday_3,Wednesday_4,Wednesday_5,Wednesday_6,Wednesday_7,Wednesday_8,Wednesday_9,Wednesday_10,Wednesday_11,Wednesday_12,Wednesday_13,Wednesday_14,Wednesday_15,Wednesday_16,Wednesday_17,Wednesday_18,Wednesday_19,Wednesday_20,Wednesday_21,Wednesday_22,Wednesday_23,Wednesday_24,Thursday_1,Thursday_2,Thursday_3,Thursday_4,Thursday_5,Thursday_6,Thursday_7,Thursday_8,Thursday_9,Thursday_10,Thursday_11,Thursday_12,Thursday_13,Thursday_14,Thursday_15,Thursday_16,Thursday_17,Thursday_18,Thursday_19,Thursday_20,Thursday_21,Thursday_22,Thursday_23,Thursday_24,Friday_1,Friday_2,Friday_3,Friday_4,Friday_5,Friday_6,Friday_7,Friday_8,Friday_9,Friday_10,Friday_11,Friday_12,Friday_13,Friday_14,Friday_15,Friday_16,Friday_17,Friday_18,Friday_19,Friday_20,Friday_21,Friday_22,Friday_23,Friday_24,Saturday_1,Saturday_2,Saturday_3,Saturday_4,Saturday_5,Saturday_6,Saturday_7,Saturday_8,Saturday_9,Saturday_10,Saturday_11,Saturday_12,Saturday_13,Saturday_14,Saturday_15,Saturday_16,Saturday_17,Saturday_18,Saturday_19,Saturday_20,Saturday_21,Saturday_22,Saturday_23,Saturday_24,Sunday_1,Sunday_2,Sunday_3,Sunday_4,Sunday_5,Sunday_6,Sunday_7,Sunday_8,Sunday_9,Sunday_10,Sunday_11,Sunday_12,Sunday_13,Sunday_14,Sunday_15,Sunday_16,Sunday_17,Sunday_18,Sunday_19,Sunday_20,Sunday_21,Sunday_22,Sunday_23,Sunday_24,id_google,category,latitude_bld,longitude_bld,latitude,longitude,distance,cluster
258,0,0,0,0,0,0,0,13,20,26,31,33,33,34,40,50,60,64,58,44,27,13,4,0,0,0,0,0,0,0,0,11,18,25,31,33,32,29,28,37,55,71,70,50,25,9,1,0,0,0,0,0,0,0,0,11,16,22,27,31,34,34,34,36,46,61,65,49,26,11,4,0,0,0,0,0,0,0,0,11,18,25,31,34,33,31,32,39,53,64,63,49,30,13,4,0,0,0,0,0,0,0,0,12,20,28,35,37,36,35,39,49,60,64,55,38,20,8,1,0,0,0,0,0,0,0,0,6,13,27,47,71,91,100,95,84,79,88,95,82,52,24,8,0,0,0,0,0,0,0,0,7,16,31,50,67,77,82,86,93,95,85,64,39,19,7,1,0,ChIJL1Si4Bq7j4ARgpybwXpd9kg,park,37.4437446,-122.1413291,37.445,-122.139,248.78177633338385,14
259,1,0,0,0,1,9,30,55,60,42,24,19,21,24,28,42,79,99,63,28,17,12,8,5,3,1,0,0,0,8,32,63,70,46,33,34,23,30,51,74,91,93,81,59,36,18,7,1,0,0,0,0,3,15,37,59,63,48,36,34,23,28,49,73,91,96,84,63,39,19,7,1,0,0,0,0,0,6,29,63,76,55,36,31,25,28,48,74,94,100,87,62,37,17,6,0,0,0,0,0,1,6,17,31,42,43,35,23,16,20,38,62,80,81,66,44,27,20,17,14,10,5,1,0,0,1,3,6,8,11,14,16,17,19,22,24,26,25,23,21,19,16,13,8,4,1,0,0,0,2,5,8,12,16,19,21,21,19,17,16,19,22,23,19,15,11,8,4,ChIJORy6nXuwj4ARz3b1NVL1Hw4,locality,37.4418834,-122.1430195,37.422,-122.114,3386.218516588082,15
260,0,0,0,0,0,0,11,30,53,62,51,35,29,35,46,59,76,87,79,52,0,0,0,0,0,0,0,0,0,0,3,23,60,67,50,50,58,56,57,73,93,98,83,55,0,0,0,0,0,0,0,0,0,0,7,27,66,68,46,46,53,58,63,72,88,100,90,60,0,0,0,0,0,0,0,0,0,0,7,30,69,73,49,44,51,57,62,68,76,81,74,53,0,0,0,0,0,0,0,0,0,0,3,19,52,71,54,34,34,45,58,76,89,82,55,0,0,0,0,0,0,0,0,0,0,0,0,9,21,35,46,49,46,44,46,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,34,61,77,71,53,48,57,65,0,0,0,0,0,0,0,ChIJHVbpgxS6j4AR9YLHy_G1z6E,gym,37.4237671,-122.1038742,37.422,-122.114,917.5046827802273,15
261,0,0,0,0,0,0,0,0,52,61,51,40,50,48,38,50,67,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,58,51,47,48,39,40,59,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61,47,41,54,54,44,52,69,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,65,70,64,49,39,42,59,83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,63,48,37,48,54,50,57,66,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJXddL9HK6j4ARDUD3IVHgnLY,point_of_interest,37.41717270000001,-122.108414,37.422,-122.114,729.0702982609646,15
262,0,0,0,0,0,0,0,0,0,11,18,25,31,32,29,25,25,28,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,23,27,27,23,18,19,30,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,23,23,20,19,26,36,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,18,23,26,26,26,33,49,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,15,17,18,20,26,39,44,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,98,100,97,92,63,42,34,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,36,43,60,71,60,33,0,0,0,0,0,0,ChIJBUblTWy6j4ARVXdpE8L4JC8,point_of_interest,37.4191815,-122.110378,37.422,-122.114,447.9356196640493,15
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,20,0,0,2,14,38,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,11,0,0,2,17,38,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,13,2,0,5,11,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,14,1,0,13,32,42,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,0,0,5,38,72,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,22,8,0,2,44,100,36,2,0,0,0,ChIJ-Z6WDW26j4ARvRm_XzDSf3o,restaurant,37.4186783,-122.1091285,37.422,-122.114,567.3296047900088,15
264,0,0,0,0,0,0,0,0,0,4,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,73,100,64,0,0,0,0,0,0,0,0,0,0,0,ChIJy8xtx0K6j4ARpd_s8_62zng,church,37.4259948,-122.11685,37.422,-122.114,510.10958714411106,15
265,0,0,0,0,0,0,4,8,14,20,26,32,38,41,43,43,43,47,56,53,33,17,8,0,0,0,0,0,0,0,5,10,18,31,43,50,48,37,25,17,26,64,100,76,28,3,1,0,0,0,0,0,0,0,2,12,25,36,43,39,29,17,11,17,35,58,70,60,36,15,2,0,0,0,0,0,0,0,0,4,11,22,33,42,42,35,25,23,41,73,91,73,37,10,1,0,0,0,0,0,0,0,9,18,29,38,43,43,37,30,27,29,37,45,47,40,27,13,3,0,0,0,0,0,0,0,1,7,36,79,92,66,53,57,41,46,48,46,42,35,27,18,11,0,0,0,0,0,0,0,1,2,10,23,40,56,66,67,63,60,63,67,64,51,32,15,5,0,ChIJPYgNY2q6j4ARGlY7GVgzJNU,park,37.4258483,-122.1096617,37.422,-122.114,574.3511618986483,15
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,31,42,50,45,37,55,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,38,55,94,59,27,96,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,35,44,48,42,42,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,42,56,68,68,64,68,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,48,61,70,74,68,53,62,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,50,79,100,95,72,82,92,31,0,0,0,ChIJ197yCm26j4ARQTtYwSBsUFo,food,37.4185283,-122.1093056,37.422,-122.114,566.6926914118712,15
267,0,0,0,0,0,0,0,0,0,26,33,19,25,18,11,27,56,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,16,22,38,48,41,26,40,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,48,38,27,29,22,11,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,29,31,31,34,41,43,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,33,40,43,38,34,50,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,91,48,56,72,76,65,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,66,63,43,59,100,88,36,0,0,0,0,0,0,ChIJQY-IFAy6j4ARvRDidUeC9uE,beauty_salon,37.4192442,-122.1105633,37.422,-122.114,431.3841285915504,15
268,0,0,0,0,0,0,0,0,13,25,39,53,61,62,55,46,41,41,41,37,28,17,8,0,0,0,0,0,0,0,0,0,13,17,21,24,27,27,27,26,29,41,56,60,44,22,7,0,0,0,0,0,0,0,0,0,13,22,29,34,34,30,25,25,33,50,63,62,45,25,9,0,0,0,0,0,0,0,0,0,11,18,25,30,32,31,29,31,42,58,67,61,42,22,8,0,0,0,0,0,0,0,0,0,16,24,32,37,37,32,28,31,43,60,71,68,51,30,14,0,0,0,0,0,0,0,0,0,26,54,85,100,91,76,72,80,88,88,76,57,38,23,13,0,0,0,0,0,0,0,0,0,20,48,77,88,79,67,69,78,85,82,69,50,32,17,7,0,ChIJ8SC5IWm6j4ARafLVLcgZwVI,park,37.421475,-122.114825,37.422,-122.114,93.42400143707621,15
269,6,4,2,0,0,0,0,13,31,50,59,59,54,54,61,61,54,40,25,13,4,2,0,0,0,0,0,0,0,0,2,6,20,40,59,70,72,68,59,47,43,40,31,18,9,2,0,0,0,0,0,0,0,0,2,6,25,54,81,81,75,81,95,97,77,50,27,13,6,4,2,0,0,0,0,0,0,2,9,18,31,47,59,70,79,90,100,95,81,61,43,29,20,13,6,4,0,0,0,0,4,4,0,6,9,11,15,25,36,50,59,61,59,54,50,43,34,25,15,9,6,4,4,4,0,2,4,9,15,20,27,34,38,45,52,56,63,63,54,38,22,9,2,0,0,0,0,0,0,2,2,6,9,13,18,20,27,38,50,54,50,36,22,15,13,13,13,11,ChIJwSDDsxO6j4ARYucpARZY_1U,point_of_interest,37.4221741,-122.1026764,37.422,-122.114,1002.5200363084103,15
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,57,63,69,78,86,88,80,65,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,61,65,69,76,82,80,69,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,55,64,65,66,71,81,89,86,72,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,70,90,100,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,77,88,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJ87Nodmm6j4ARiEJRRlTJ9fQ,library,37.4222258,-122.1126988,37.422,-122.114,117.87340142961891,15
271,0,0,0,0,0,6,14,24,37,49,55,53,46,39,43,54,53,32,0,0,0,0,0,0,0,0,0,0,0,14,26,40,51,54,49,38,29,25,25,27,26,21,0,0,0,0,0,0,0,0,0,0,0,14,28,44,58,62,56,43,31,28,33,37,32,20,0,0,0,0,0,0,0,0,0,0,0,7,19,36,50,55,46,34,28,30,37,40,36,26,0,0,0,0,0,0,0,0,0,0,0,13,29,47,59,57,48,40,36,34,35,38,35,26,0,0,0,0,0,0,0,0,0,0,0,0,8,23,50,81,100,95,76,57,46,47,50,32,0,0,0,0,0,0,0,0,0,0,0,0,9,24,46,62,62,51,43,45,50,47,36,21,0,0,0,0,0,0,ChIJL6U7Umy6j4ARBBx6KTN7dqQ,cafe,37.419291,-122.1105241,37.422,-122.114,430.1919872051059,15
272,0,0,0,0,0,0,0,0,0,49,3,4,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,19,26,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,6,40,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,100,91,60,0,0,0,0,0,0,0,0,0,0,0,ChIJe7EAnG66j4ARqZTm6k7K7K8,place_of_worship,37.4193023,-122.1122365,37.422,-122.114,337.6565712577983,15
273,0,0,1,1,0,1,4,8,14,24,39,54,61,55,44,37,36,37,36,31,22,13,6,2,0,1,1,1,1,0,2,6,10,16,20,22,21,18,18,22,33,46,52,49,36,21,9,3,0,1,1,1,1,0,2,6,12,20,28,32,31,26,20,19,26,40,50,50,37,21,8,2,1,1,0,1,1,0,1,3,7,13,19,24,26,25,23,25,34,49,57,51,34,17,5,1,1,1,1,1,1,1,1,5,11,21,31,37,36,30,24,26,38,57,70,67,48,27,11,3,0,1,0,0,0,1,0,5,19,46,80,100,93,74,67,78,93,97,83,58,33,14,5,0,1,1,0,0,1,1,0,2,13,44,85,97,76,60,66,80,87,82,67,47,29,15,6,2,ChIJs6f2tG66j4AR9lsgNj8XiSc,tourist_attraction,37.4202967,-122.1133764,37.422,-122.114,196.93604353317983,15
274,0,0,0,0,0,0,0,0,0,0,14,25,37,40,37,25,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,25,29,33,40,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,22,29,33,37,33,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,44,51,55,59,55,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,96,92,92,100,88,74,74,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,55,48,44,51,62,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,66,70,62,48,33,37,66,55,0,0,0,0,0,ChIJXfijsW26j4AR-kqpZEAdoLE,beauty_salon,37.4189855,-122.1103602,37.422,-122.114,464.48030479470174,15
275,0,0,0,0,0,0,0,0,0,0,0,38,58,25,22,17,17,27,31,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,25,20,22,37,51,54,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11,7,14,25,37,42,41,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,27,17,22,35,47,50,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,61,35,18,34,74,100,85,47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,38,22,10,12,25,37,35,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,32,30,35,40,38,44,47,31,0,0,0,ChIJxWMIsW26j4ARP3JAJRibIWg,meal_delivery,37.4189753,-122.1103134,37.422,-122.114,468.17452804483065,15
276,0,0,0,0,0,0,0,0,9,27,25,74,84,17,15,17,17,15,11,7,3,0,0,0,0,0,0,0,0,0,0,0,9,23,43,60,62,49,29,23,50,80,56,17,0,0,0,0,0,0,0,0,0,0,0,0,1,9,33,74,100,86,49,25,25,33,33,23,13,0,0,0,0,0,0,0,0,0,0,0,3,11,29,49,60,54,41,27,17,13,19,29,19,0,0,0,0,0,0,0,0,0,0,0,7,17,31,45,47,39,31,29,29,25,13,33,15,0,0,0,0,0,0,0,0,0,0,0,1,3,13,27,43,50,43,31,21,23,25,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54,56,49,74,45,9,11,27,17,1,0,0,0,ChIJs2q9C226j4ARohCdKz3cBH8,meal_takeaway,37.4187362,-122.1090666,37.422,-122.114,567.3813572360956,15
277,0,0,0,0,0,0,0,0,52,61,51,40,50,48,38,50,67,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,58,51,47,48,39,40,59,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61,47,41,54,54,44,52,69,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,65,70,64,49,39,42,59,83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,63,48,37,48,54,50,57,66,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJL6KAkXK6j4ARywJAtaxPmt4,school,37.4176182,-122.1093504,37.422,-122.114,637.1056020647934,15
278,1,0,0,0,1,9,30,55,60,42,24,19,21,24,28,42,79,99,63,28,17,12,8,5,3,1,0,0,0,8,32,63,70,46,33,34,23,30,51,74,91,93,81,59,36,18,7,1,0,0,0,0,3,15,37,59,63,48,36,34,23,28,49,73,91,96,84,63,39,19,7,1,0,0,0,0,0,6,29,63,76,55,36,31,25,28,48,74,94,100,87,62,37,17,6,0,0,0,0,0,1,6,17,31,42,43,35,23,16,20,38,62,80,81,66,44,27,20,17,14,10,5,1,0,0,1,3,6,8,11,14,16,17,19,22,24,26,25,23,21,19,16,13,8,4,1,0,0,0,2,5,8,12,16,19,21,21,19,17,16,19,22,23,19,15,11,8,4,ChIJORy6nXuwj4ARz3b1NVL1Hw4,locality,37.4418834,-122.1430195,37.422,-122.113,3453.830184558454,16
279,0,0,0,0,0,0,11,30,53,62,51,35,29,35,46,59,76,87,79,52,0,0,0,0,0,0,0,0,0,0,3,23,60,67,50,50,58,56,57,73,93,98,83,55,0,0,0,0,0,0,0,0,0,0,7,27,66,68,46,46,53,58,63,72,88,100,90,60,0,0,0,0,0,0,0,0,0,0,7,30,69,73,49,44,51,57,62,68,76,81,74,53,0,0,0,0,0,0,0,0,0,0,3,19,52,71,54,34,34,45,58,76,89,82,55,0,0,0,0,0,0,0,0,0,0,0,0,9,21,35,46,49,46,44,46,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,34,61,77,71,53,48,57,65,0,0,0,0,0,0,0,ChIJHVbpgxS6j4AR9YLHy_G1z6E,gym,37.4237671,-122.1038742,37.422,-122.113,831.2496293801,16
280,0,0,0,0,0,0,0,0,52,61,51,40,50,48,38,50,67,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,58,51,47,48,39,40,59,82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61,47,41,54,54,44,52,69,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,65,70,64,49,39,42,59,83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,63,48,37,48,54,50,57,66,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJXddL9HK6j4ARDUD3IVHgnLY,point_of_interest,37.41717270000001,-122.108414,37.422,-122.113,672.1885980016542,16
281,0,0,0,0,0,0,0,0,0,11,18,25,31,32,29,25,25,28,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,23,27,27,23,18,19,30,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,23,23,20,19,26,36,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,18,23,26,26,26,33,49,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,15,17,18,20,26,39,44,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,98,100,97,92,63,42,34,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,36,43,60,71,60,33,0,0,0,0,0,0,ChIJBUblTWy6j4ARVXdpE8L4JC8,store,37.4191815,-122.110378,37.422,-122.113,389.5134776066379,16
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,20,0,0,2,14,38,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,11,0,0,2,17,38,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,13,2,0,5,11,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,14,1,0,13,32,42,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,0,0,5,38,72,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,22,8,0,2,44,100,36,2,0,0,0,ChIJ-Z6WDW26j4ARvRm_XzDSf3o,restaurant,37.4186783,-122.1091285,37.422,-122.113,503.34446859332024,16
283,0,0,0,0,0,0,0,0,0,4,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,73,100,64,0,0,0,0,0,0,0,0,0,0,0,ChIJy8xtx0K6j4ARpd_s8_62zng,church,37.4259948,-122.11685,37.422,-122.113,559.2008979571898,16
284,0,0,0,0,0,0,4,8,14,20,26,32,38,41,43,43,43,47,56,53,33,17,8,0,0,0,0,0,0,0,5,10,18,31,43,50,48,37,25,17,26,64,100,76,28,3,1,0,0,0,0,0,0,0,2,12,25,36,43,39,29,17,11,17,35,58,70,60,36,15,2,0,0,0,0,0,0,0,0,4,11,22,33,42,42,35,25,23,41,73,91,73,37,10,1,0,0,0,0,0,0,0,9,18,29,38,43,43,37,30,27,29,37,45,47,40,27,13,3,0,0,0,0,0,0,0,1,7,36,79,92,66,53,57,41,46,48,46,42,35,27,18,11,0,0,0,0,0,0,0,1,2,10,23,40,56,66,67,63,60,63,67,64,51,32,15,5,0,ChIJPYgNY2q6j4ARGlY7GVgzJNU,park,37.4258483,-122.1096617,37.422,-122.113,519.3589508859569,16
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,31,42,50,45,37,55,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,38,55,94,59,27,96,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,35,44,48,42,42,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,42,56,68,68,64,68,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,48,61,70,74,68,53,62,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,50,79,100,95,72,82,92,31,0,0,0,ChIJ197yCm26j4ARQTtYwSBsUFo,food,37.4185283,-122.1093056,37.422,-122.113,505.37970064683424,16
286,0,0,0,0,0,0,0,0,0,26,33,19,25,18,11,27,56,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,16,22,38,48,41,26,40,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,48,38,27,29,22,11,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,29,31,31,34,41,43,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,33,40,43,38,34,50,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,91,48,56,72,76,65,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,66,63,43,59,100,88,36,0,0,0,0,0,0,ChIJQY-IFAy6j4ARvRDidUeC9uE,beauty_salon,37.4192442,-122.1105633,37.422,-122.113,374.2600873346636,16
287,0,0,0,0,0,0,0,0,13,25,39,53,61,62,55,46,41,41,41,37,28,17,8,0,0,0,0,0,0,0,0,0,13,17,21,24,27,27,27,26,29,41,56,60,44,22,7,0,0,0,0,0,0,0,0,0,13,22,29,34,34,30,25,25,33,50,63,62,45,25,9,0,0,0,0,0,0,0,0,0,11,18,25,30,32,31,29,31,42,58,67,61,42,22,8,0,0,0,0,0,0,0,0,0,16,24,32,37,37,32,28,31,43,60,71,68,51,30,14,0,0,0,0,0,0,0,0,0,26,54,85,100,91,76,72,80,88,88,76,57,38,23,13,0,0,0,0,0,0,0,0,0,20,48,77,88,79,67,69,78,85,82,69,50,32,17,7,0,ChIJ8SC5IWm6j4ARafLVLcgZwVI,park,37.421475,-122.114825,37.422,-122.113,171.73172777086975,16
288,6,4,2,0,0,0,0,13,31,50,59,59,54,54,61,61,54,40,25,13,4,2,0,0,0,0,0,0,0,0,2,6,20,40,59,70,72,68,59,47,43,40,31,18,9,2,0,0,0,0,0,0,0,0,2,6,25,54,81,81,75,81,95,97,77,50,27,13,6,4,2,0,0,0,0,0,0,2,9,18,31,47,59,70,79,90,100,95,81,61,43,29,20,13,6,4,0,0,0,0,4,4,0,6,9,11,15,25,36,50,59,61,59,54,50,43,34,25,15,9,6,4,4,4,0,2,4,9,15,20,27,34,38,45,52,56,63,63,54,38,22,9,2,0,0,0,0,0,0,2,2,6,9,13,18,20,27,38,50,54,50,36,22,15,13,13,13,11,ChIJwSDDsxO6j4ARYucpARZY_1U,health,37.4221741,-122.1026764,37.422,-122.113,914.0208327641147,16
